customer_id,gender,senior_citizen,partner,dependents,tenure_months,internet_service,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn
C104529,Male,0,0,0,48,Fiber optic,Month-to-month,1,Credit card,82.42,3893.35,0
C104530,Male,0,0,0,0,Fiber optic,Month-to-month,0,Electronic check,86.2,68.49,1
C104531,Female,0,0,1,65,Fiber optic,Month-to-month,1,Mailed check,82.1,5270.24,0
C104532,Male,1,1,0,70,Fiber optic,Month-to-month,0,Bank transfer,96.69,6803.68,1
C104533,Female,0,0,1,53,None,Month-to-month,1,Mailed check,18.0,947.29,0
C104534,Male,1,1,1,12,Fiber optic,One year,1,Mailed check,119.68,1428.52,0
C104535,Female,0,1,1,18,DSL,Month-to-month,0,Bank transfer,51.53,901.05,0
C104536,Male,1,0,1,54,Fiber optic,Month-to-month,0,Credit card,108.65,5908.85,0
C104537,Male,0,1,0,36,Fiber optic,Month-to-month,1,Credit card,95.74,3447.71,0
C104538,Female,0,1,0,39,DSL,One year,1,Electronic check,61.12,2377.19,0
C104539,Female,0,1,0,29,Fiber optic,Two year,1,Bank transfer,88.81,2577.39,0
C104540,Female,1,1,0,61,None,Month-to-month,0,Bank transfer,21.97,1344.76,0
C104541,Female,1,1,1,12,DSL,Two year,0,Mailed check,62.78,746.16,0
C104542,Male,0,1,1,32,Fiber optic,Two year,1,Mailed check,81.1,2636.91,0
C104543,Female,0,1,0,16,Fiber optic,Two year,0,Credit card,90.67,1492.07,0
C104544,Female,0,0,0,50,Fiber optic,Two year,0,Credit card,86.46,4323.8,1
C104545,Female,0,1,1,20,Fiber optic,Month-to-month,0,Bank transfer,77.08,1511.9,0
C104546,Male,0,0,0,21,Fiber optic,Month-to-month,1,Electronic check,90.42,1907.78,1
C104547,Female,0,0,0,12,Fiber optic,Month-to-month,0,Bank transfer,87.92,1031.73,0
C104548,Male,0,0,0,63,None,Month-to-month,0,Mailed check,19.26,1260.85,0
C104549,Female,0,0,0,15,DSL,Month-to-month,0,Mailed check,56.58,901.2,1
C104550,Female,1,0,1,63,Fiber optic,Two year,1,Credit card,91.1,5762.04,0
C104551,Male,0,0,0,66,Fiber optic,Month-to-month,0,Credit card,93.73,6143.1,0
C104552,Female,0,0,0,70,DSL,Month-to-month,1,Credit card,60.86,4241.43,0
C104553,Male,0,1,0,25,Fiber optic,Two year,1,Bank transfer,94.45,2351.78,1
C104554,Female,0,1,0,47,Fiber optic,Month-to-month,0,Bank transfer,94.34,4402.11,0
C104555,Male,0,1,0,60,DSL,Month-to-month,0,Electronic check,70.43,4212.75,0
C104556,Male,0,0,0,5,DSL,Month-to-month,0,Credit card,63.34,322.4,1
C104557,Male,0,1,1,4,DSL,Month-to-month,1,Mailed check,54.79,235.18,0
C104558,Female,0,0,1,15,Fiber optic,Month-to-month,1,Electronic check,94.13,1454.59,0
C104559,Male,0,0,0,71,Fiber optic,Month-to-month,1,Electronic check,85.47,6065.19,1
C104560,Male,0,0,0,6,Fiber optic,Month-to-month,1,Credit card,91.05,533.38,1
C104561,Female,0,1,1,55,Fiber optic,Month-to-month,1,Electronic check,81.97,4460.85,0
C104562,Female,0,1,0,61,Fiber optic,One year,1,Credit card,82.2,5023.94,0
C104563,Male,0,1,0,66,None,Month-to-month,0,Bank transfer,19.39,1261.49,0
C104564,Female,0,1,0,38,None,Month-to-month,1,Electronic check,18.0,674.3,0
C104565,Male,0,1,0,38,Fiber optic,Month-to-month,1,Credit card,82.31,3105.59,0
C104566,Male,0,1,1,54,Fiber optic,One year,1,Credit card,78.74,4230.76,0
C104567,Female,0,0,0,46,Fiber optic,One year,1,Electronic check,91.53,4233.12,1
C104568,Male,0,0,1,57,Fiber optic,Month-to-month,1,Electronic check,78.48,4469.0,0
C104569,Male,0,1,1,26,DSL,One year,1,Bank transfer,56.64,1524.94,0
C104570,Female,0,1,1,68,DSL,Month-to-month,1,Electronic check,62.03,4176.54,1
C104571,Male,0,0,1,31,None,Two year,1,Electronic check,41.5,1327.9,1
C104572,Female,0,0,1,18,Fiber optic,Two year,0,Credit card,79.46,1410.66,0
C104573,Female,0,0,0,54,Fiber optic,Month-to-month,0,Electronic check,73.94,3988.47,1
C104574,Male,0,0,1,45,None,Month-to-month,1,Mailed check,18.0,824.95,0
C104575,Female,0,0,0,3,DSL,Month-to-month,1,Electronic check,55.11,198.9,1
C104576,Male,0,1,1,12,None,One year,1,Electronic check,21.75,295.95,0
C104577,Female,0,0,0,2,Fiber optic,Month-to-month,0,Mailed check,103.44,241.15,1
C104578,Female,0,0,0,42,Fiber optic,Month-to-month,1,Electronic check,94.73,3969.03,1
C104579,Female,0,0,0,63,DSL,Two year,0,Credit card,57.48,3682.34,1
C104580,Male,0,1,0,23,DSL,Month-to-month,1,Credit card,76.82,1786.04,1
C104581,Male,0,0,0,8,Fiber optic,Two year,1,Bank transfer,82.1,551.47,0
C104582,Male,0,0,0,62,Fiber optic,Month-to-month,1,Credit card,83.71,5189.76,0
C104583,Male,0,1,0,52,DSL,Two year,1,Electronic check,58.23,3013.2,0
C104584,Male,0,1,0,39,DSL,One year,1,Bank transfer,70.21,2725.81,0
C104585,Male,1,0,0,14,Fiber optic,Month-to-month,0,Credit card,84.44,1203.03,1
C104586,Male,0,1,0,49,None,Month-to-month,1,Bank transfer,39.06,1923.28,0
C104587,Male,0,0,0,26,DSL,Month-to-month,0,Credit card,63.47,1625.15,0
C104588,Male,0,1,0,17,DSL,One year,0,Bank transfer,67.27,1194.8,0
C104589,Male,0,0,0,21,Fiber optic,Month-to-month,1,Credit card,72.47,1475.49,1
C104590,Female,0,1,0,4,Fiber optic,Two year,0,Electronic check,71.41,236.9,0
C104591,Female,0,1,1,35,Fiber optic,One year,1,Electronic check,73.67,2539.04,0
C104592,Male,1,1,0,54,None,Two year,1,Mailed check,23.58,1287.47,0
C104593,Female,0,1,0,60,DSL,Month-to-month,0,Credit card,47.69,2872.86,0
C104594,Female,0,0,0,52,Fiber optic,Month-to-month,0,Electronic check,94.92,4906.01,1
C104595,Male,0,1,1,63,None,Month-to-month,0,Electronic check,23.41,1452.6,0
C104596,Female,0,0,0,70,Fiber optic,Month-to-month,0,Credit card,89.92,6292.86,0
C104597,Female,0,0,0,16,Fiber optic,Month-to-month,1,Bank transfer,83.06,1290.16,1
C104598,Female,0,1,0,31,None,Month-to-month,1,Mailed check,33.6,1068.15,0
C104599,Female,0,1,0,24,DSL,One year,1,Electronic check,46.28,1164.14,0
C104600,Male,0,1,0,49,DSL,Month-to-month,1,Credit card,61.61,3011.28,0
C104601,Male,0,1,1,61,DSL,Month-to-month,1,Credit card,66.01,4037.35,0
C104602,Male,0,1,1,64,Fiber optic,Month-to-month,1,Bank transfer,91.68,5869.92,1
C104603,Male,0,1,0,6,None,One year,1,Electronic check,24.46,193.23,0
C104604,Male,0,1,0,37,DSL,One year,1,Bank transfer,48.31,1854.01,0
C104605,Female,1,1,0,8,Fiber optic,Month-to-month,0,Mailed check,93.09,730.81,1
C104606,Male,0,0,1,24,Fiber optic,Month-to-month,0,Credit card,81.86,1964.38,0
C104607,Female,0,1,1,35,DSL,Month-to-month,0,Credit card,57.56,2043.25,0
C104608,Female,1,1,0,45,None,One year,1,Credit card,44.75,2024.43,1
C104609,Male,0,1,0,57,Fiber optic,Month-to-month,1,Mailed check,87.77,4969.59,0
C104610,Male,1,0,0,72,None,Month-to-month,1,Electronic check,22.85,1580.49,0
C104611,Female,0,0,1,24,Fiber optic,Two year,0,Credit card,80.37,1906.59,0
C104612,Male,0,0,0,40,DSL,Month-to-month,0,Bank transfer,65.16,2616.49,1
C104613,Female,0,0,0,5,Fiber optic,Month-to-month,0,Electronic check,78.43,376.97,1
C104614,Female,0,1,0,8,Fiber optic,Month-to-month,1,Credit card,91.09,690.42,0
C104615,Female,0,0,0,70,DSL,Two year,1,Electronic check,70.81,4935.0,0
C104616,Female,0,0,1,68,DSL,Month-to-month,1,Bank transfer,61.29,4230.41,0
C104617,Male,0,1,0,68,Fiber optic,Two year,1,Bank transfer,94.9,6412.32,0
C104618,Female,0,0,0,19,Fiber optic,Two year,0,Electronic check,84.45,1592.15,0
C104619,Male,0,0,1,47,Fiber optic,One year,1,Credit card,81.5,3811.05,0
C104620,Female,0,1,0,16,DSL,Month-to-month,1,Mailed check,48.68,845.96,0
C104621,Male,0,1,1,49,Fiber optic,Month-to-month,1,Bank transfer,89.2,4317.88,0
C104622,Male,1,1,1,35,Fiber optic,Two year,0,Credit card,87.37,3029.08,1
C104623,Male,0,1,0,68,DSL,Two year,1,Credit card,69.85,4750.68,0
C104624,Female,0,1,0,27,DSL,Two year,1,Mailed check,69.08,1869.7,0
C104625,Male,0,0,0,47,Fiber optic,Two year,1,Bank transfer,103.54,4904.3,1
C104626,Male,0,1,1,48,Fiber optic,One year,0,Bank transfer,80.35,3891.1,1
C104627,Female,0,1,1,57,DSL,Month-to-month,1,Credit card,64.85,3670.47,1
C104628,Female,1,1,0,3,None,Month-to-month,1,Electronic check,21.5,74.13,1
C104629,Female,0,0,1,33,DSL,Month-to-month,0,Mailed check,67.44,2218.13,0
C104630,Female,0,0,1,33,None,Month-to-month,1,Electronic check,19.58,628.78,0
C104631,Female,1,0,1,16,DSL,Month-to-month,0,Credit card,67.31,1111.19,0
C104632,Female,0,1,0,58,Fiber optic,Month-to-month,0,Credit card,79.11,4595.95,0
C104633,Female,0,1,0,60,Fiber optic,Month-to-month,1,Electronic check,93.13,5642.27,0
C104634,Male,0,0,1,5,Fiber optic,Month-to-month,0,Bank transfer,94.65,488.58,0
C104635,Female,0,1,1,49,None,One year,0,Mailed check,18.0,913.12,0
C104636,Female,0,1,1,62,DSL,One year,1,Electronic check,51.22,3079.31,0
C104637,Male,0,1,1,21,DSL,Month-to-month,1,Electronic check,63.88,1343.32,0
C104638,Female,0,0,0,46,DSL,One year,0,Credit card,61.03,2821.24,0
C104639,Female,0,1,0,45,Fiber optic,Month-to-month,0,Electronic check,82.66,3736.79,1
C104640,Female,0,1,0,1,Fiber optic,Month-to-month,0,Bank transfer,81.19,134.06,0
C104641,Female,0,1,0,59,DSL,Month-to-month,0,Credit card,53.16,3156.88,0
C104642,Female,1,1,0,54,Fiber optic,Month-to-month,1,Electronic check,89.65,4797.48,1
C104643,Female,0,1,0,19,Fiber optic,Month-to-month,1,Bank transfer,79.28,1524.01,0
C104644,Female,1,0,0,22,None,One year,1,Credit card,29.93,686.61,1
C104645,Male,0,1,0,56,Fiber optic,Month-to-month,1,Credit card,82.4,4591.91,0
C104646,Male,0,0,1,58,None,Two year,1,Electronic check,23.62,1354.42,1
C104647,Female,0,1,0,5,Fiber optic,Month-to-month,1,Electronic check,96.73,510.09,1
C104648,Female,0,1,0,26,None,Month-to-month,1,Credit card,34.64,899.67,1
C104649,Female,0,1,0,45,Fiber optic,Two year,1,Electronic check,79.02,3593.14,0
C104650,Male,1,1,0,9,Fiber optic,One year,1,Bank transfer,80.02,725.66,1
C104651,Male,0,0,0,72,Fiber optic,Month-to-month,1,Electronic check,93.22,6634.46,1
C104652,Female,0,0,0,15,Fiber optic,One year,1,Credit card,75.53,1134.01,0
C104653,Female,0,1,1,63,DSL,Month-to-month,0,Mailed check,71.63,4497.81,0
C104654,Female,1,0,0,4,Fiber optic,One year,1,Mailed check,88.08,372.94,0
C104655,Male,0,0,0,63,None,One year,1,Credit card,22.37,1423.2,0
C104656,Male,0,1,1,2,Fiber optic,Month-to-month,1,Electronic check,87.08,140.26,0
C104657,Female,0,0,0,49,DSL,Month-to-month,1,Bank transfer,72.89,3577.65,0
C104658,Male,1,0,0,26,None,Two year,0,Credit card,18.0,485.86,0
C104659,Female,0,0,0,33,Fiber optic,Month-to-month,1,Bank transfer,95.21,3156.57,0
C104660,Male,0,1,0,7,DSL,Two year,1,Electronic check,71.56,534.22,0
C104661,Male,0,0,1,49,DSL,Month-to-month,0,Credit card,57.43,2777.39,0
C104662,Female,0,1,0,45,DSL,Month-to-month,1,Electronic check,61.43,2757.99,1
C104663,Female,0,0,0,23,Fiber optic,Month-to-month,1,Mailed check,88.09,1947.2,0
C104664,Male,0,0,0,34,DSL,One year,0,Electronic check,65.87,2279.99,0
C104665,Female,0,0,0,40,DSL,Month-to-month,0,Bank transfer,54.16,2169.78,1
C104666,Male,1,0,1,50,Fiber optic,Month-to-month,1,Electronic check,86.88,4340.09,0
C104667,Female,1,1,0,39,None,Month-to-month,1,Electronic check,26.2,1017.32,0
C104668,Male,1,0,1,4,Fiber optic,One year,0,Mailed check,90.43,378.53,1
C104669,Female,1,0,0,39,Fiber optic,Month-to-month,0,Electronic check,106.4,4186.02,1
C104670,Female,0,0,0,25,Fiber optic,Month-to-month,1,Credit card,81.13,2018.06,1
C104671,Female,1,0,0,30,DSL,Month-to-month,0,Bank transfer,60.63,1833.23,0
C104672,Female,1,1,1,27,None,Month-to-month,1,Bank transfer,20.91,578.5,1
C104673,Female,0,0,0,25,DSL,Month-to-month,1,Electronic check,58.09,1375.3,0
C104674,Male,0,1,1,17,DSL,Month-to-month,1,Credit card,53.39,882.85,1
C104675,Female,0,0,0,24,Fiber optic,One year,0,Electronic check,72.76,1761.48,0
C104676,Female,0,1,0,52,DSL,Two year,0,Mailed check,69.46,3655.1,0
C104677,Female,0,1,0,16,DSL,Month-to-month,1,Electronic check,64.85,1085.17,0
C104678,Female,0,0,0,55,Fiber optic,Month-to-month,0,Credit card,85.74,4672.84,0
C104679,Male,0,1,0,32,Fiber optic,Two year,0,Bank transfer,78.01,2531.3,0
C104680,Male,0,1,0,44,DSL,Month-to-month,0,Electronic check,59.4,2649.76,0
C104681,Female,0,1,1,8,Fiber optic,Month-to-month,1,Electronic check,77.75,636.45,0
C104682,Male,1,1,0,15,Fiber optic,One year,0,Mailed check,84.78,1201.01,0
C104683,Male,0,1,0,65,None,Month-to-month,0,Electronic check,27.67,1779.75,0
C104684,Male,0,0,0,60,DSL,Month-to-month,0,Bank transfer,55.66,3343.39,0
C104685,Female,0,1,0,5,None,Two year,1,Electronic check,20.95,96.49,0
C104686,Female,1,0,0,65,Fiber optic,Month-to-month,0,Electronic check,81.06,5193.0,0
C104687,Female,1,1,0,61,Fiber optic,One year,1,Credit card,93.52,5695.58,0
C104688,Male,0,1,0,10,DSL,Month-to-month,1,Bank transfer,63.61,603.53,0
C104689,Male,0,1,0,17,Fiber optic,Month-to-month,1,Electronic check,74.14,1281.06,1
C104690,Female,0,1,0,12,DSL,Two year,1,Mailed check,67.79,830.28,0
C104691,Female,0,0,1,62,Fiber optic,Two year,1,Credit card,91.35,5682.01,0
C104692,Male,0,1,1,62,Fiber optic,One year,0,Credit card,86.5,5350.07,0
C104693,Male,0,0,0,52,DSL,Month-to-month,0,Credit card,73.16,3805.03,0
C104694,Female,0,1,1,18,DSL,Two year,1,Credit card,62.19,1116.48,0
C104695,Male,0,1,0,67,None,Month-to-month,1,Electronic check,30.45,2072.13,1
C104696,Female,0,0,0,61,Fiber optic,Month-to-month,0,Electronic check,88.76,5395.69,1
C104697,Female,0,1,0,63,Fiber optic,One year,1,Electronic check,94.02,5896.76,0
C104698,Male,0,0,0,26,None,Month-to-month,1,Electronic check,25.22,689.37,1
C104699,Male,0,1,0,51,DSL,Month-to-month,1,Credit card,56.84,2927.57,0
C104700,Male,0,1,0,49,Fiber optic,One year,0,Electronic check,92.78,4562.53,1
C104701,Female,0,1,0,11,Fiber optic,Two year,1,Mailed check,94.37,1093.35,0
C104702,Female,1,1,0,42,DSL,Month-to-month,1,Electronic check,72.2,3105.49,1
C104703,Female,0,0,0,40,DSL,Month-to-month,0,Credit card,63.32,2575.87,0
C104704,Female,0,0,0,42,None,One year,0,Credit card,18.0,729.84,0
C104705,Female,0,0,0,24,DSL,Month-to-month,0,Credit card,61.31,1500.53,1
C104706,Female,0,0,1,48,DSL,Month-to-month,1,Mailed check,62.27,2992.82,0
C104707,Female,1,0,1,64,Fiber optic,Month-to-month,1,Credit card,96.84,6178.08,0
C104708,Female,0,1,0,44,Fiber optic,Month-to-month,1,Credit card,95.47,4174.74,1
C104709,Female,0,1,1,63,Fiber optic,Month-to-month,0,Bank transfer,89.9,5673.12,0
C104710,Male,0,0,0,56,DSL,Two year,1,Bank transfer,45.42,2572.11,0
C104711,Female,0,1,0,22,Fiber optic,Two year,1,Electronic check,80.4,1817.08,0
C104712,Male,1,1,0,53,Fiber optic,Month-to-month,1,Bank transfer,84.09,4480.36,1
C104713,Male,0,0,0,49,Fiber optic,Month-to-month,0,Credit card,82.27,4051.32,0
C104714,Male,0,1,0,68,None,One year,0,Electronic check,26.33,1783.23,0
C104715,Female,0,0,0,24,DSL,Month-to-month,1,Electronic check,73.84,1779.74,0
C104716,Female,0,1,1,11,Fiber optic,One year,1,Electronic check,93.23,973.21,1
C104717,Male,0,1,1,49,Fiber optic,Month-to-month,1,Credit card,79.65,3922.63,1
C104718,Male,1,0,1,46,Fiber optic,One year,0,Bank transfer,78.37,3620.13,0
C104719,Female,0,0,0,44,Fiber optic,Month-to-month,0,Credit card,77.65,3483.6,0
C104720,Female,0,1,0,54,DSL,Two year,0,Bank transfer,59.07,3188.39,0
C104721,Male,1,0,1,37,Fiber optic,One year,0,Electronic check,91.44,3424.97,1
C104722,Female,0,1,0,2,Fiber optic,Month-to-month,1,Bank transfer,94.71,172.82,0
C104723,Male,0,1,0,64,Fiber optic,Two year,1,Electronic check,83.99,5434.76,0
C104724,Female,0,0,0,20,DSL,Month-to-month,1,Mailed check,61.76,1285.93,1
C104725,Female,0,1,0,17,DSL,Month-to-month,0,Mailed check,73.39,1287.25,0
C104726,Male,0,1,0,59,DSL,One year,0,Bank transfer,48.12,2841.19,0
C104727,Female,0,0,0,58,DSL,One year,1,Mailed check,67.1,3884.02,0
C104728,Male,0,1,0,36,DSL,Month-to-month,1,Mailed check,66.24,2371.66,1
C104729,Female,1,0,1,50,DSL,Month-to-month,1,Credit card,59.63,2947.45,0
C104730,Female,0,1,0,5,DSL,Month-to-month,1,Electronic check,61.85,325.62,0
C104731,Male,0,0,0,20,DSL,Month-to-month,1,Credit card,65.36,1298.51,0
C104732,Female,1,0,0,17,None,Month-to-month,0,Bank transfer,22.64,398.27,0
C104733,Female,0,1,1,30,Fiber optic,Month-to-month,1,Bank transfer,81.9,2462.94,0
C104734,Male,0,1,0,26,Fiber optic,Month-to-month,1,Electronic check,81.3,2076.22,0
C104735,Male,0,0,0,5,Fiber optic,One year,0,Electronic check,99.9,536.64,1
C104736,Male,0,1,0,50,Fiber optic,One year,0,Bank transfer,81.48,4077.36,0
C104737,Female,0,0,1,43,DSL,Two year,0,Credit card,61.61,2679.41,0
C104738,Female,0,0,0,27,Fiber optic,Month-to-month,1,Bank transfer,93.28,2477.77,0
C104739,Male,0,1,0,64,DSL,Month-to-month,1,Electronic check,60.31,3833.1,1
C104740,Female,0,1,0,26,Fiber optic,Month-to-month,0,Credit card,85.29,2203.81,0
C104741,Female,0,0,1,8,DSL,Month-to-month,0,Credit card,64.02,520.66,0
C104742,Male,0,1,0,61,Fiber optic,Month-to-month,1,Bank transfer,80.22,4889.8,0
C104743,Female,0,1,0,9,DSL,Month-to-month,1,Electronic check,49.71,495.14,1
C104744,Female,0,1,0,5,DSL,One year,0,Mailed check,54.16,307.01,0
C104745,Female,0,1,0,34,Fiber optic,Two year,1,Credit card,100.83,3402.64,0
C104746,Female,0,0,0,42,DSL,Month-to-month,0,Electronic check,55.4,2429.92,1
C104747,Male,1,0,0,20,Fiber optic,Month-to-month,0,Electronic check,86.05,1718.03,1
C104748,Male,0,1,0,61,DSL,One year,0,Bank transfer,49.39,3057.98,1
C104749,Female,0,1,1,20,Fiber optic,One year,0,Bank transfer,95.74,1904.84,0
C104750,Female,1,0,0,70,Fiber optic,Month-to-month,0,Electronic check,82.59,5803.17,1
C104751,Male,1,0,1,46,Fiber optic,One year,0,Bank transfer,81.36,3775.81,0
C104752,Female,0,0,0,13,Fiber optic,Month-to-month,0,Credit card,83.93,1038.44,0
C104753,Female,0,1,1,29,None,One year,1,Credit card,47.1,1427.04,0
C104754,Male,0,1,0,5,DSL,One year,1,Electronic check,65.53,300.3,0
C104755,Male,0,1,0,61,Fiber optic,Month-to-month,0,Credit card,83.75,5096.53,0
C104756,Female,0,0,0,47,Fiber optic,Month-to-month,1,Bank transfer,63.94,2984.0,1
C104757,Male,0,1,0,31,Fiber optic,One year,0,Electronic check,95.82,2950.57,1
C104758,Female,0,0,1,49,Fiber optic,Month-to-month,1,Electronic check,81.44,3972.36,1
C104759,Male,0,0,0,44,None,Two year,0,Credit card,18.18,758.13,0
C104760,Male,1,0,1,43,Fiber optic,Month-to-month,0,Electronic check,78.89,3418.91,0
C104761,Male,0,1,0,29,DSL,One year,1,Electronic check,73.72,2141.91,0
C104762,Male,0,1,0,25,Fiber optic,One year,0,Bank transfer,84.66,2111.66,0
C104763,Male,0,0,1,18,DSL,One year,0,Credit card,47.82,896.32,1
C104764,Female,0,0,0,57,Fiber optic,Month-to-month,0,Electronic check,83.37,4813.91,1
C104765,Female,0,1,1,34,Fiber optic,Month-to-month,1,Bank transfer,80.35,2677.3,0
C104766,Male,0,0,0,34,DSL,Month-to-month,0,Credit card,62.88,2194.74,0
C104767,Male,0,0,0,52,DSL,Month-to-month,0,Credit card,56.91,2958.51,0
C104768,Female,0,0,1,38,None,Month-to-month,1,Credit card,18.0,636.72,0
C104769,Male,0,0,0,69,DSL,Month-to-month,0,Electronic check,59.34,4108.9,0
C104770,Male,0,0,0,17,DSL,Two year,0,Credit card,59.55,1008.26,0
C104771,Female,0,1,0,3,DSL,One year,1,Bank transfer,51.97,186.03,0
C104772,Female,0,0,0,30,Fiber optic,Two year,0,Mailed check,69.32,2084.69,0
C104773,Female,0,0,0,38,DSL,Two year,1,Electronic check,64.26,2454.37,0
C104774,Female,0,1,0,59,Fiber optic,One year,0,Bank transfer,82.75,4867.02,0
C104775,Female,0,0,0,46,DSL,Month-to-month,0,Electronic check,58.28,2644.88,1
C104776,Female,0,1,0,68,DSL,Month-to-month,1,Bank transfer,67.97,4647.92,0
C104777,Female,0,0,0,6,DSL,One year,1,Electronic check,46.49,260.57,0
C104778,Female,0,1,0,39,DSL,Two year,1,Bank transfer,62.48,2450.8,0
C104779,Male,0,0,0,60,Fiber optic,Two year,0,Electronic check,90.3,5470.0,1
C104780,Female,0,1,1,36,DSL,Month-to-month,1,Bank transfer,60.54,2173.85,0
C104781,Male,0,1,1,20,Fiber optic,One year,1,Bank transfer,75.67,1537.9,1
C104782,Male,0,1,0,56,Fiber optic,Month-to-month,1,Mailed check,81.71,4574.69,0
C104783,Male,0,1,0,63,DSL,Month-to-month,1,Credit card,58.39,3665.81,0
C104784,Male,0,0,0,18,DSL,Month-to-month,1,Bank transfer,49.37,833.98,1
C104785,Male,0,0,0,40,Fiber optic,Month-to-month,1,Credit card,89.97,3597.42,1
C104786,Female,0,1,0,58,Fiber optic,Month-to-month,0,Mailed check,85.03,4925.99,0
C104787,Male,0,1,1,11,Fiber optic,One year,1,Credit card,81.86,869.98,1
C104788,Female,0,0,1,0,Fiber optic,Month-to-month,1,Credit card,94.88,23.65,1
C104789,Male,1,1,0,53,DSL,Two year,1,Mailed check,57.82,3006.0,0
C104790,Female,0,1,0,54,Fiber optic,Month-to-month,1,Credit card,98.84,5399.84,0
C104791,Female,0,1,0,11,Fiber optic,Month-to-month,1,Electronic check,84.85,934.67,1
C104792,Female,0,1,1,43,DSL,Month-to-month,1,Credit card,54.36,2287.21,0
C104793,Male,0,1,0,52,Fiber optic,Month-to-month,1,Bank transfer,79.61,4118.65,0
C104794,Female,0,0,1,70,Fiber optic,Month-to-month,1,Electronic check,87.73,6141.45,0
C104795,Female,0,1,0,58,Fiber optic,Month-to-month,1,Bank transfer,78.44,4565.23,0
C104796,Female,0,0,1,16,Fiber optic,Month-to-month,1,Electronic check,88.16,1402.4,1
C104797,Female,0,0,0,42,DSL,Month-to-month,1,Credit card,58.8,2540.34,0
C104798,Male,0,1,0,53,Fiber optic,Month-to-month,1,Credit card,83.61,4503.72,0
C104799,Male,0,1,0,19,Fiber optic,Month-to-month,0,Bank transfer,84.67,1622.13,0
C104800,Female,0,0,0,11,Fiber optic,Month-to-month,1,Electronic check,95.04,1032.62,0
C104801,Female,0,1,0,31,Fiber optic,Month-to-month,1,Credit card,82.66,2575.85,0
C104802,Female,0,0,0,52,Fiber optic,Month-to-month,1,Credit card,88.47,4553.93,0
C104803,Female,0,0,0,38,Fiber optic,One year,0,Bank transfer,88.55,3399.88,1
C104804,Male,0,1,0,44,DSL,Month-to-month,1,Mailed check,52.32,2308.09,0
C104805,Male,1,1,1,48,Fiber optic,One year,0,Mailed check,89.18,4238.39,0
C104806,Female,0,0,0,69,Fiber optic,Two year,1,Electronic check,93.52,6432.43,0
C104807,Male,0,0,0,46,DSL,Month-to-month,1,Credit card,69.73,3227.65,1
C104808,Female,0,1,0,9,DSL,Two year,1,Electronic check,53.13,419.89,0
C104809,Male,0,0,0,29,DSL,One year,1,Electronic check,53.69,1525.74,0
C104810,Male,0,1,0,12,Fiber optic,One year,0,Electronic check,84.57,998.53,1
